台灣順序,#genre#
八大綜藝台,https://4gtv.158.qzz.io/163189/8e8c7f99-29ad-4985-aa5a-b46b77dfd004/
八大綜藝台,http://4gtv.cnlive.club/channel/662e9334/index.m3u8?q=1782639885837
三立台灣台,http://125.227.210.55:3020/VideoInput/play.ts
民視新聞,http://125.227.210.55:3017/VideoInput/play.ts
民視新聞,https://t.freetv.fun/live/min-shi-xin-wen-1.ts
民視新聞,http://211.72.174.95:8117/0.ts
民視新聞,https://t.freetv.fun/live/min-shi-xin-wen-1-1.m3u8
民視新聞,http://220.135.241.47:8310/0.ts
民視新聞,https://t.freetv.fun/live/min-shi-xin-wen-2.m3u8
民視新聞,http://74.91.26.218:82/live/ftvnews.m3u8
民視新聞,https://t.freetv.fun/live/min-shi-xin-wen-3.php
民視新聞,https://ha.msbot.dpdns.org/4gtv_api.php?id=31
民視新聞,https://t.freetv.fun/live/min-shi-xin-wen-4.m3u8
民視新聞,https://ha.msbot.dpdns.org/4gtv_api.php?id=257
民視新聞,https://t.freetv.fun/live/min-shi-xin-wen.ts
民視新聞,https://ha.msbot.dpdns.org/4gtv_api.php?id=467
民視新聞,https://4gtv.158.qzz.io/163189/ca241422-9067-424c-bbd7-9aab4a6a39b0/
民視新聞,https://4gtv.158.qzz.io/163189/23cdb7e8-e336-4e46-955e-a14654148f1d/
民視新聞,https://4gtv.158.qzz.io/163189/4bf91164-f334-4d42-88b9-fc15662dd11d/
民視新聞,http://4gtv.cnlive.club/channel/nca14742/index.m3u8?q=1782639885837
東森購物一台,https://4gtv.158.qzz.io/163189/bf5d92e4-dd35-43b9-9e42-26bcd5684184/
DreamWorks,https://t.freetv.fun/live/dreamworks.php
DreamWorks,https://t.freetv.fun/live/dreamworks-1.m3u8
中天綜合,http://125.227.210.55:4048/VideoInput/play.ts
ELTA體育4,https://t.freetv.fun/live/delta-tv.m3u8
ELTA體育4,https://t.freetv.fun/live/delta-tv-1.m3u8
ELTA體育4,https://t.freetv.fun/live/delta-tv-2.m3u8
年代MUCH,https://t.freetv.fun/live/much.m3u8
中天娛樂,http://125.227.210.55:3044/VideoInput/play.ts
中天娛樂,https://t.freetv.fun/live/zhong-tian-yu-le.m3u8
中天娛樂,https://t.freetv.fun/live/zhong-tian-yu-le-1.m3u8
寰宇新聞,https://t.freetv.fun/live/huan-yu-xin-wen.m3u8
寰宇新聞,https://t.freetv.fun/live/huan-yu-xin-wen-1.m3u8
寰宇新聞,https://t.freetv.fun/live/huan-yu-xin-wen-3.m3u8
寰宇新聞,https://t.freetv.fun/live/huan-yu-xin-wen-4.m3u8
影迷數位電影台,https://t.freetv.fun/live/ying-mi-shu-wei-dian-ying.m3u8
影迷數位電影台,https://ha.msbot.dpdns.org/4gtv_api.php?id=40
影迷數位電影台,https://4gtv.158.qzz.io/163189/f52c1c46-267d-465d-b78c-0a89d6e47178/
影迷數位電影台,http://4gtv.cnlive.club/channel/n79da43c0/index.m3u8?q=1782639885837
TVBS歡樂台,https://ha.msbot.dpdns.org/4gtv_api.php?id=184
TVBS歡樂台,https://4gtv.158.qzz.io/163189/1e0bdf17-436e-40d9-b442-ca3e2bf3d1db/
TVBS歡樂台,http://4gtv.cnlive.club/channel/498f035d/index.m3u8?q=1782639885837
東森亞洲新聞,https://t.freetv.fun/live/ya-zhou-xin-wen.m3u8
東森購物二台,https://4gtv.158.qzz.io/163189/8fd3115b-b8ac-41f2-be29-15f0df2c1799/
東森購物三台,https://4gtv.158.qzz.io/163189/87fbff72-61a6-4576-a520-8ac51a8ccf00/
民視影劇台,https://t.freetv.fun/live/min-shi-ying-ju.m3u8
民視影劇台,https://t.freetv.fun/live/min-shi-ying-ju-1.php
民視影劇台,https://ha.msbot.dpdns.org/4gtv_api.php?id=24
民視影劇台,https://4gtv.158.qzz.io/163189/1bdede17-7384-47ca-9474-67137cd4f62c/
民視影劇台,https://cdn12.178.indevs.in/163189/msyj
三立新聞iNEWS,https://ha.msbot.dpdns.org/4gtv_api.php?id=229
三立新聞iNEWS,https://4gtv.158.qzz.io/163189/6fb8aec9-e4b2-4bed-8832-b5e9cce4a830/
三立新聞iNEWS,http://4gtv.cnlive.club/channel/4fa717ad/index.m3u8?q=1782639885837
壹電視新聞,https://t.freetv.fun/live/yi-xin-wen.php
年代新聞,https://t.freetv.fun/live/nian-dai-xin-wen.php
東森新聞,http://125.227.210.55:4046/VideoInput/play.ts
東森新聞,http://211.72.174.95:8138/0.ts
華視新聞資訊,https://t.freetv.fun/live/hua-shi-xin-wen-zi-xun.ts
中視新聞台,https://t.freetv.fun/live/zhong-shi-xin-wen.ts
中視新聞台,https://t.freetv.fun/live/zhong-shi-xin-wen-1.m3u8
中視新聞台,https://t.freetv.fun/live/zhong-shi-xin-wen-2.m3u8
三立新聞,http://125.227.210.55:3022/VideoInput/play.ts
三立新聞,https://t.freetv.fun/live/san-li-xin-wen.m3u8
三立新聞,https://t.freetv.fun/live/san-li-xin-wen-1.php
TVBS新聞,https://ha.msbot.dpdns.org/4gtv_api.php?id=291
TVBS新聞,https://t.freetv.fun/live/tvbsxin-wen.m3u8
TVBS新聞,https://ha.msbot.dpdns.org/4gtv_api.php?id=473
TVBS新聞,https://t.freetv.fun/live/tvbsxin-wen-1.m3u8
TVBS新聞,https://4g.158.qzz.io/163189/351e8567ea4a6f99
TVBS新聞,https://t.freetv.fun/live/tvbsxin-wen-1-1.m3u8
TVBS新聞,http://4gtv.cnlive.club/channel/n1ea96b20/index.m3u8?q=1782639885837
TVBS新聞,http://125.227.210.55:3046/VideoInput/play.ts
TVBS,https://ha.msbot.dpdns.org/4gtv_api.php?id=183
TVBS,https://t.freetv.fun/live/tvbs.m3u8
TVBS,https://ha.msbot.dpdns.org/4gtv_api.php?id=472
TVBS,https://t.freetv.fun/live/tvbs-1.php
TVBS,https://4g.158.qzz.io/163189/1bcf344d4a0ea28c
TVBS,http://4gtv.cnlive.club/channel/58f128b2/index.m3u8?q=1782639885837
TVBS,http://125.227.210.55:3048/VideoInput/play.ts
東森財經新聞台,https://ha.msbot.dpdns.org/4gtv_api.php?id=293
東森財經新聞台,https://ha.msbot.dpdns.org/4gtv_api.php?id=211
東森財經新聞台,https://4gtv.158.qzz.io/163189/15801af6-42b5-47b0-9c68-908ce9d1ae29/
東森財經新聞台,https://4gtv.158.qzz.io/163189/87a8d376-80a1-4f5a-9c3f-b415e3feb689/
東森財經新聞台,http://4gtv.cnlive.club/channel/57ce2e74/index.m3u8?q=1782639885837
東森財經新聞台,http://125.227.210.55:4051/VideoInput/play.ts
非凡新聞,http://125.227.210.55:1086/VideoInput/play.ts
非凡新聞,rtmp://f13h.mine.nu/sat/tv581
東森購物四台,https://4gtv.158.qzz.io/163189/bae65350-95a7-4551-898e-a34943d27ff1/
東森電影,http://125.227.210.55:3052/VideoInput/play.ts
緯來電影,http://125.227.210.55:1082/VideoInput/play.ts
HBO,http://125.227.210.55:3013/VideoInput/play.ts
東森洋片,http://125.227.210.55:3055/VideoInput/play.ts
東森洋片,http://125.227.210.55:3078/VideoInput/play.ts
AXN,http://125.227.210.55:4050/VideoInput/play.ts
好萊塢電影,http://125.227.210.55:4049/VideoInput/play.ts
amc電影台,https://ha.msbot.dpdns.org/4gtv_api.php?id=39
amc電影台,https://4gtv.158.qzz.io/163189/516897fd-240f-4633-83ae-525f55275205/
amc電影台,http://4gtv.cnlive.club/channel/n4f2af9e/index.m3u8?q=1782639885837
CINEMAX,http://125.227.210.55:1001/VideoInput/play.ts
緯來育樂,rtmp://f13h.mine.nu/sat/tv701
緯來體育,http://125.227.210.55:7155/VideoInput/play.ts
緯來體育,rtmp://f13h.mine.nu:1935/sat/tv721
緯來體育,rtmp://f13h.mine.nu/sat/tv721
緯來體育,rtmp://f13h.mine.nu/sat/tv721
緯來體育,rtmp://f13h.mine.nu/sat/tv721
DAZN,https://t.freetv.fun/live/dazn-ringside.m3u8
DAZN,rtmp://f13h.mine.nu/sat/tv731
DAZN,https://t.freetv.fun/live/dazn-1-pt.m3u8
DAZN,https://t.freetv.fun/live/dazn-5-pt.m3u8
DAZN,https://t.freetv.fun/live/dazn-3-pt.m3u8
DAZN,https://t.freetv.fun/live/dazn-5.m3u8
Food Network,https://t.freetv.fun/live/food-network-1.m3u8
MOMO綜合台,rtmp://f13h.mine.nu:1935/sat/tv761
博斯運動一台,https://ha.msbot.dpdns.org/4gtv_api.php?id=487
博斯運動一台,https://ha.msbot.dpdns.org/4gtv_api.php?id=265
博斯運動一台,https://4gtv.158.qzz.io/163189/8fcf856e-8f25-4978-b533-43b9d1a391a9/
博斯運動一台,https://4gtv.158.qzz.io/163189/9699d3e0-6f00-408d-ab5c-51b740e5333e/
緯來日本,http://125.227.210.55:1083/VideoInput/play.ts
緯來日本,rtmp://f13h.mine.nu/sat/tv771
Hollywood,https://t.freetv.fun/live/hollywood.m3u8
Hollywood,https://t.freetv.fun/live/young-hollywood.m3u8
MOMO Sports,https://t.freetv.fun/live/monomax-sports.m3u8
ANIMAX,http://125.227.210.55:3056/VideoInput/play.ts
八大精彩台,https://ha.msbot.dpdns.org/4gtv_api.php?id=172
八大精彩台,https://4gtv.158.qzz.io/163189/d1238afb-3506-40c4-ae8b-75778230b243/
八大精彩台,http://4gtv.cnlive.club/channel/6626a9ca/index.m3u8?q=1782639885837
寰宇新聞台,https://ha.msbot.dpdns.org/4gtv_api.php?id=262
寰宇新聞台,https://ha.msbot.dpdns.org/4gtv_api.php?id=36
寰宇新聞台,https://4g.158.qzz.io/163189/404c15e617dc9581
寰宇新聞台,http://4gtv.cnlive.club/channel/n4da4274/index.m3u8?q=1782639885837
鏡電視新聞台,https://4gtv.158.qzz.io/163189/cd3d7097-895c-47c8-8b43-4d22e758cf55/
鏡電視新聞台,http://4gtv.cnlive.club/channel/351c8485/index.m3u8?q=1782639885837
三立綜合台,https://ha.msbot.dpdns.org/4gtv_api.php?id=169
三立綜合台,https://4gtv.158.qzz.io/163189/3d610e6d-aa4f-48bf-8516-eb823977d10f/
三立綜合台,http://4gtv.cnlive.club/channel/45c7d3e3/index.m3u8?q=1782639885837
中天新聞台,https://ha.msbot.dpdns.org/4gtv_api.php?id=260
中天新聞台,https://ha.msbot.dpdns.org/4gtv_api.php?id=30
中天新聞台,https://4g.158.qzz.io/163189/60f5c767b807519a
中天新聞台,http://4gtv.cnlive.club/channel/3824d067/index.m3u8?q=1782639885837
中視菁采,http://74.91.26.218:82/live/ctvjc.m3u8
中視菁采,http://125.227.210.55:3081/VideoInput/play.ts
中視菁采,http://220.135.241.47:8322/0.ts
中視新聞,http://74.91.26.218:82/live/ctvnews.m3u8
中視新聞,https://ha.msbot.dpdns.org/4gtv_api.php?id=33
中視新聞,https://ha.msbot.dpdns.org/4gtv_api.php?id=258
中視新聞,https://4gtv.158.qzz.io/163189/1a62f7fd-8d11-4540-a6c7-ae34d9f059ee/
中視新聞,https://4gtv.158.qzz.io/163189/7a579ec9-d021-47f3-8ae0-756db38c4d63/
中視新聞,http://4gtv.cnlive.club/channel/7e6461d6/index.m3u8?q=1782639885837
中視新聞,http://125.227.210.55:3079/VideoInput/play.ts
中視新聞,http://220.135.241.47:8302/0.ts
中視經典,http://74.91.26.218:82/live/ctvjd.m3u8
中視經典,https://t.freetv.fun/live/zhong-shi-jing-dian.ts
中視經典,http://125.227.210.55:3080/VideoInput/play.ts
中視經典,https://t.freetv.fun/live/zhong-shi-jing-dian-1.m3u8
中視經典,http://220.135.241.47:8321/0.ts
公視台語,http://125.227.210.55:3082/VideoInput/play.ts
公視台語,http://220.135.241.47:8306/0.ts
公視台語,http://74.91.26.218:82/live/ptsty.m3u8
公視戲劇,https://ha.msbot.dpdns.org/4gtv_api.php?id=7
公視戲劇,https://t.freetv.fun/live/gong-shi-xi-ju.m3u8
公視戲劇,https://4gtv.158.qzz.io/163189/cf75a2db-204c-4d68-a959-fd49f0c5f6ad/
公視戲劇,http://4gtv.cnlive.club/channel/7fdd881e/index.m3u8?q=1782639885837
公視戲劇,https://cdn12.178.indevs.in/163189/gsxj
半島國際新聞台,https://4gtv.158.qzz.io/163189/98ac1e27-b5c4-48f4-a99d-22b3fab9c29d/
Rollor TV,https://t.freetv.fun/live/folklore-tv.m3u8
台視財經,http://74.91.26.218:82/live/ttvcj.m3u8
台視財經,http://125.227.210.55:3090/VideoInput/play.ts
台視財經,http://220.135.241.47:8315/0.ts
台視新聞,http://74.91.26.218:82/live/ttvnews.m3u8
台視新聞,https://t.freetv.fun/live/tai-shi-xin-wen-4.m3u8
台視新聞,http://125.227.210.55:3089/VideoInput/play.ts
台視新聞,http://220.135.241.47:8314/0.ts
Smithsonian Channel,https://t.freetv.fun/live/smithsonian-channel.m3u8
TVBS Asia,https://t.freetv.fun/live/tvbs-asia.m3u8
民視旅遊台,https://ha.msbot.dpdns.org/4gtv_api.php?id=61
民視旅遊台,https://4gtv.158.qzz.io/163189/d1b273d2-cec3-4526-aadf-aefcea29787f/
民視綜藝台,https://ha.msbot.dpdns.org/4gtv_api.php?id=16
民視綜藝台,https://4gtv.158.qzz.io/163189/41a2c075-fa1f-43b5-acfd-ea3be3f317db/
民視綜藝台,http://4gtv.cnlive.club/channel/nc46cff5/index.m3u8?q=1782639885837
TVBS News,https://t.freetv.fun/live/tvbs-news.m3u8
車迷TV,https://4gtv.158.qzz.io/163189/2e5865de-67f5-475c-a7de-ae2ab12cc596/
亞洲旅遊台,https://ha.msbot.dpdns.org/4gtv_api.php?id=250
亞洲旅遊台,https://ha.msbot.dpdns.org/4gtv_api.php?id=261
亞洲旅遊台,https://4gtv.158.qzz.io/163189/2e3ba7b4-9e33-4bda-acd2-b65b45f9cfc2/
亞洲旅遊台,https://4gtv.158.qzz.io/163189/9d3f4fa7-11b2-4d24-82d9-cfdc4f2eb787/
國會頻道一,https://4gtv.158.qzz.io/163189/8b766d3b-3d85-4630-80a3-d05ec3a53274/
國會頻道一,http://125.227.210.55:3094/VideoInput/play.ts
國會頻道二,https://4gtv.158.qzz.io/163189/aa0262cf-8fe7-475e-9517-6b4659bfbd44/
國會頻道二,http://125.227.210.55:3095/VideoInput/play.ts
幸福空間居家台,https://4gtv.158.qzz.io/163189/0486c120-e05f-4d74-8689-047735930777/
滾動力rollor,https://ha.msbot.dpdns.org/4gtv_api.php?id=249
滾動力rollor,https://4gtv.158.qzz.io/163189/f5871ebf-9d94-4e72-bb2a-2b8f55bcab3e/
芭樂直擊台,https://4gtv.158.qzz.io/163189/214de3ea-a923-40c7-9e0b-54034f691166/
采昌影劇台,https://ha.msbot.dpdns.org/4gtv_api.php?id=25
采昌影劇台,https://4gtv.158.qzz.io/163189/7a4d9a2d-2421-4f95-8d63-1b6f2dbd830a/
采昌影劇台,http://4gtv.cnlive.club/channel/n97ba44a/index.m3u8?q=1782639885837
采昌影劇台,https://cdn12.178.indevs.in/163189/ccyj
金光布袋戲,https://ha.msbot.dpdns.org/4gtv_api.php?id=236
金光布袋戲,https://t.freetv.fun/live/jin-guang-bu-dai-xi.m3u8
金光布袋戲,https://4gtv.158.qzz.io/163189/f0f186fc-6537-4e82-bdb2-d4f63ff42eea/
金光布袋戲,http://4gtv.cnlive.club/channel/n125d8ecd/index.m3u8?q=1782639885837
客家電視,http://125.227.210.55:3087/VideoInput/play.ts
香蕉直擊台,https://4gtv.158.qzz.io/163189/8fcd5a34-76d5-4509-a33a-e600038715a5/
原住民電視,http://125.227.210.55:3088/VideoInput/play.ts
時尚運動X,https://4gtv.158.qzz.io/163189/cf7ef929-0f52-4a1d-96e9-a2640f8d8825/
時尚運動X,https://4gtv.158.qzz.io/163189/469d850c-12ba-4454-b2c6-0e7f7fc5f974/
唯心,https://mobile.ccdntech.com/transcoder/_definst_/vod164_Live/live/chunklist_w1177047531.m3u8
唯心,http://mobile.ccdntech.com/transcoder/_definst_/vod164_Live/live/playlist.m3u8
Global Trekker,https://4gtv.158.qzz.io/163189/015d1d60-bca6-4930-af84-2c825eeeb960/
ROCK Action,https://4gtv.158.qzz.io/163189/5580f139-0755-47fe-8321-2a5750977b97/
ROCK Action,http://4gtv.cnlive.club/channel/n21b197ce/index.m3u8?q=1782639885837
TRACE Sport Stars,https://4gtv.158.qzz.io/163189/f3a40fec-20a4-4217-bb52-a4dccb029c22/
博斯高球二台,https://ha.msbot.dpdns.org/4gtv_api.php?id=494
博斯高球二台,https://4gtv.158.qzz.io/163189/ecb429b0-2fda-4201-9239-9ccd3e03ca42/
博斯高球台,https://ha.msbot.dpdns.org/4gtv_api.php?id=486
博斯高球台,https://ha.msbot.dpdns.org/4gtv_api.php?id=264
博斯高球台,https://4gtv.158.qzz.io/163189/abd439e4-dbf9-4294-a540-ce42b089b8b9/
博斯高球台,https://4gtv.158.qzz.io/163189/cdf9b2f5-4789-4931-9ef9-30236288ca67/
博斯高球I,http://125.227.210.55:3059/VideoInput/play.ts
民視第一台,https://t.freetv.fun/live/min-shi-di-yi.ts
民視第一台,https://t.freetv.fun/live/min-shi-di-yi-1.m3u8
民視第一台,http://220.135.241.47:8309/0.ts
民視第一台,http://74.91.26.218:82/live/ftvdy.m3u8
民視第一台,https://ha.msbot.dpdns.org/4gtv_api.php?id=1
民視第一台,https://ha.msbot.dpdns.org/4gtv_api.php?id=254
民視第一台,https://ha.msbot.dpdns.org/4gtv_api.php?id=470
民視第一台,https://4gtv.158.qzz.io/163189/57170774-ef9b-4091-94fb-55f6faf13691/
民視第一台,https://4gtv.158.qzz.io/163189/4e693d45-7ab4-4894-a983-fb494ad9a0f7/
民視第一台,https://4gtv.158.qzz.io/163189/371b5477-368d-43c5-ad69-f8b56c40c6ca/
民視第一台,http://4gtv.cnlive.club/channel/nc56ba28/index.m3u8?q=1782639885837
民視第一台,http://125.227.210.55:3084/VideoInput/play.ts
民視台灣台,https://t.freetv.fun/live/min-shi-tai-wan-1.m3u8
民視台灣台,https://t.freetv.fun/live/min-shi-tai-wan.ts
民視台灣台,http://220.135.241.47:8311/0.ts
民視台灣台,http://74.91.26.218:82/live/ftvtw.m3u8
民視台灣台,https://ha.msbot.dpdns.org/4gtv_api.php?id=469
民視台灣台,https://ha.msbot.dpdns.org/4gtv_api.php?id=255
民視台灣台,https://ha.msbot.dpdns.org/4gtv_api.php?id=2
民視台灣台,https://4gtv.158.qzz.io/163189/aecbd4e5-757e-45e7-a3a7-33f83efc98a5/
民視台灣台,https://4gtv.158.qzz.io/163189/73c6ffb5-cddd-4b68-bf4b-7083fd5c08d3/
民視台灣台,https://4gtv.158.qzz.io/163189/e75ce7b6-beac-42b9-bb54-798f21e20a00/
民視台灣台,http://4gtv.cnlive.club/channel/nce5d867/index.m3u8?q=1782639885837
民視台灣台,http://125.227.210.55:3085/VideoInput/play.ts
中視菁采台,https://t.freetv.fun/live/zhong-shi-jing-cai.ts
中視菁采台,https://t.freetv.fun/live/zhong-shi-jing-cai-1.m3u8
博斯運動二台,https://ha.msbot.dpdns.org/4gtv_api.php?id=495
博斯運動二台,https://4gtv.158.qzz.io/163189/b95916c7-8bbb-49db-8b21-bef27dd6b994/
台視新聞台,https://t.freetv.fun/live/tai-shi-xin-wen.m3u8
台視新聞台,https://t.freetv.fun/live/tai-shi-xin-wen-1.ts
台視新聞台,https://t.freetv.fun/live/tai-shi-xin-wen-2.m3u8
台視新聞台,https://t.freetv.fun/live/tai-shi-xin-wen-3.m3u8
台視財經台,https://t.freetv.fun/live/tai-shi-cai-jing.ts
台視財經台,https://t.freetv.fun/live/tai-shi-cai-jing-1.m3u8
台視綜合,https://t.freetv.fun/live/tai-shi-zong-he.ts
台視綜合,https://t.freetv.fun/live/tai-shi-zong-he-1.m3u8
台視綜合,http://74.91.26.218:82/live/ttvzh.m3u8
台視綜合,http://125.227.210.55:3091/VideoInput/play.ts
台視綜合,http://220.135.241.47:8316/0.ts
博斯網球台,https://ha.msbot.dpdns.org/4gtv_api.php?id=488
博斯網球台,https://ha.msbot.dpdns.org/4gtv_api.php?id=267
博斯網球台,https://4gtv.158.qzz.io/163189/a4c8fc3a-73a0-4fe6-a64f-f05ec19c7dad/
博斯網球台,https://4gtv.158.qzz.io/163189/0921b1fa-61de-40ec-96b4-f9d0b1b70883/
博斯魅力台,https://ha.msbot.dpdns.org/4gtv_api.php?id=493
博斯魅力台,https://4gtv.158.qzz.io/163189/51f4f51e-e740-4803-b751-6a30a46d42db/
智林體育台,https://ha.msbot.dpdns.org/4gtv_api.php?id=58
智林體育台,https://4gtv.158.qzz.io/163189/4686f6c9-b849-408e-9936-5cab41fc07fa/
華視教育文化,http://220.135.241.47:8318/0.ts
華視教育文化,https://t.freetv.fun/live/hua-shi-jiao-yu-ti-yu-wen-hua.ts
華視教育體育文化,http://74.91.26.218:82/live/ctsjy.m3u8
華視教育體育文化,http://125.227.210.55:3092/VideoInput/play.ts
華視新聞,https://ha.msbot.dpdns.org/4gtv_api.php?id=256
華視新聞,https://t.freetv.fun/live/hua-shi-xin-wen.m3u8
華視新聞,https://ha.msbot.dpdns.org/4gtv_api.php?id=34
華視新聞,https://t.freetv.fun/live/hua-shi-xin-wen-1.m3u8
華視新聞,https://4gtv.158.qzz.io/163189/5570e8fd-69cc-43ad-8de6-e1ac63895bd4/
華視新聞,https://4gtv.158.qzz.io/163189/5e7d363e-59f1-4c46-84e4-7b4c4774d7ba/
華視新聞,http://4gtv.cnlive.club/channel/n692bc32c/index.m3u8?q=1782639885837
華視新聞,http://220.135.241.47:8319/0.ts
華視新聞,http://74.91.26.218:82/live/ctsnews.m3u8
華視新聞,http://125.227.210.55:3093/VideoInput/play.ts
華視新聞,http://220.135.241.47:8317/0.ts
華藏衛視,https://sg1.amtb.de/liveedge/_definst_/smil:livetv.smil/chunklist_w1071093527_b828000.m3u8
愛爾達生活旅遊台,https://ha.msbot.dpdns.org/4gtv_api.php?id=237
愛爾達生活旅遊台,https://4gtv.158.qzz.io/163189/21bed47a-8701-4eda-b4de-aa0ef278ec7d/
愛爾達寵物運動台,https://ha.msbot.dpdns.org/4gtv_api.php?id=19
愛爾達寵物運動台,https://4gtv.158.qzz.io/163189/c21507f6-d50c-4dc2-9133-2bf9dd7ac0e2/
經典卡通台,https://4gtv.158.qzz.io/163189/a895102c-0b07-4a3c-9613-f719f2ae8817/
經典卡通台,http://4gtv.cnlive.club/channel/n2faf04ad/index.m3u8?q=1782639885837
中天新聞,https://t.freetv.fun/live/zhong-tian-xin-wen.m3u8
中天新聞,https://t.freetv.fun/live/zhong-tian-xin-wen-1.m3u8
中天新聞,https://t.freetv.fun/live/zhong-tian-xin-wen-1-1.m3u8
中天新聞,https://t.freetv.fun/live/zhong-tian-xin-wen-2.m3u8
中天新聞,https://t.freetv.fun/live/zhong-tian-xin-wen-3.m3u8
中天新聞,https://t.freetv.fun/live/zhong-tian-xin-wen-4.m3u8
中天新聞,https://t.freetv.fun/live/zhong-tian-xin-wen-5.m3u8
中天新聞,https://t.freetv.fun/live/zhong-tian-xin-wen-6.m3u8
中天新聞,https://t.freetv.fun/live/zhong-tian-xin-wen-8.m3u8
中天新聞,https://t.freetv.fun/live/zhong-tian-xin-wen-7.m3u8
中天新聞,https://t.freetv.fun/live/zhong-tian-xin-wen-10.m3u8
達文西頻道,https://4gtv.158.qzz.io/163189/dca116e2-20c9-405a-9d98-99eab80821aa/
達文西頻道,http://4gtv.cnlive.club/channel/n1d7d9ddb/index.m3u8?q=1782639885837
電影原聲台CMusic,https://4gtv.158.qzz.io/163189/555e3c58-571d-4752-84a1-2ec96d89999f/
靖天日本台,https://ha.msbot.dpdns.org/4gtv_api.php?id=22
靖天日本台,https://4gtv.158.qzz.io/163189/9f56958f-4a50-4fc6-9407-a7e8b23a34e0/
靖天日本台,http://4gtv.cnlive.club/channel/3f1816f7/index.m3u8?q=1782639885837
靖天卡通台,https://ha.msbot.dpdns.org/4gtv_api.php?id=15
靖天卡通台,https://4gtv.158.qzz.io/163189/1692dd72-f823-4fb6-9ffa-683037f8fe98/
靖天卡通台,http://4gtv.cnlive.club/channel/3ed78a45/index.m3u8?q=1782639885837
靖天育樂台,https://ha.msbot.dpdns.org/4gtv_api.php?id=83
靖天育樂台,https://4gtv.158.qzz.io/163189/74d22190-85b7-4309-8772-691535d0b97b/
靖天育樂台,http://4gtv.cnlive.club/channel/3f7d0a6e/index.m3u8?q=1782639885837
靖天映畫,https://ha.msbot.dpdns.org/4gtv_api.php?id=42
靖天映畫,https://t.freetv.fun/live/jing-tian-ying-hua.m3u8
靖天映畫,https://4gtv.158.qzz.io/163189/5c69ffac-f232-47eb-b15e-6f8a0caeaa6c/
靖天映畫,http://4gtv.cnlive.club/channel/n610faa83/index.m3u8?q=1782639885837
靖天映畫,https://cdn12.178.indevs.in/163189/jtyh
靖天資訊台,https://ha.msbot.dpdns.org/4gtv_api.php?id=88
靖天資訊台,https://4gtv.158.qzz.io/163189/0600b6ab-9b6a-4a64-836b-2f981cdd010e/
靖天資訊台,http://4gtv.cnlive.club/channel/3fae463b/index.m3u8?q=1782639885837
靖天電影台,https://ha.msbot.dpdns.org/4gtv_api.php?id=82
靖天電影台,https://4gtv.158.qzz.io/163189/ac91480e-8572-41b6-af5d-2421f2bf0d78/
靖天電影台,http://4gtv.cnlive.club/channel/3fcf6ae8/index.m3u8?q=1782639885837
靖天電影台,https://cdn12.178.indevs.in/163189/jtdy
靖天戲劇台,https://ha.msbot.dpdns.org/4gtv_api.php?id=116
靖天戲劇台,https://4gtv.158.qzz.io/163189/cb08ca08-c955-4719-a594-f145c78c9209/
靖天戲劇台,http://4gtv.cnlive.club/channel/3f07b409/index.m3u8?q=1782639885837
靖天戲劇台,https://cdn12.178.indevs.in/163189/jtxj
靖洋卡通Nice Bingo,https://ha.msbot.dpdns.org/4gtv_api.php?id=59
靖洋卡通Nice Bingo,https://4gtv.158.qzz.io/163189/0e3c076d-4821-4417-bb62-903988847011/
靖洋卡通Nice Bingo,http://4gtv.cnlive.club/channel/n15c65427/index.m3u8?q=1782639885837
靖洋戲劇台,https://ha.msbot.dpdns.org/4gtv_api.php?id=118
靖洋戲劇台,https://4gtv.158.qzz.io/163189/92b87e73-d494-48ec-8a2e-776c952a248e/
靖洋戲劇台,http://4gtv.cnlive.club/channel/48117ce7/index.m3u8?q=1782639885837
靖洋戲劇台,https://cdn12.178.indevs.in/163189/jyxj
影迷數位紀實台,https://ha.msbot.dpdns.org/4gtv_api.php?id=445
影迷數位紀實台,https://4gtv.158.qzz.io/163189/509503ab-8f6e-46ea-ae92-babebc53c591/
豬哥亮歌廳秀,https://4gtv.158.qzz.io/163189/b0f042ad-8b42-4a86-b8ab-266988e66c93/
豬哥亮歌廳秀,http://4gtv.cnlive.club/channel/n4271efdd/index.m3u8?q=1782639885837
龍祥時代,http://125.227.210.55:1084/VideoInput/play.ts
龍華日韓,http://cdn8.123.rr.kg/163189/lhrh
龍華日韓,https://t.freetv.fun/live/long-hua-ri-han.m3u8
龍華日韓,https://cdn.qd.je/163189.php?id=lhrh
龍華卡通,http://cdn8.123.rr.kg/163189/lhkt
龍華卡通,https://t.freetv.fun/live/long-hua-qia-tong.m3u8
龍華卡通,https://cdn.qd.je/163189.php?id=lhkt
龍華洋片,http://cdn8.123.rr.kg/163189/lhyp
龍華洋片,https://t.freetv.fun/live/long-hua-yang-pian.m3u8
龍華洋片,https://cdn.qd.je/163189.php?id=lhyp
龍華洋片,https://t.freetv.fun/live/long-hua-yang-pian-1.php
龍華偶像,http://cdn8.123.rr.kg/163189/lhox
龍華偶像,https://t.freetv.fun/live/long-hua-ou-xiang.m3u8
龍華偶像B,https://cdn.qd.je/163189.php?id=lhox
龍華經典,http://cdn8.123.rr.kg/163189/lhjd
龍華經典,https://t.freetv.fun/live/long-hua-jing-dian.m3u8
龍華經典,https://cdn.qd.je/163189.php?id=lhjd
